,date_started_at,timestamp_started_at,alt_start,Cloud
447,2017-03-23 12:34:07+07:00,1490247247,6300.0,1
448,2017-03-24 10:02:32+07:00,1490324552,10912.5,1
449,2017-04-10 22:30:30+07:00,1491838230,9600.0,1
450,2017-04-10 22:57:59+07:00,1491839879,9300.0,1
451,2017-04-11 01:06:34+07:00,1491847594,7012.5,1
452,2017-04-11 01:32:33+07:00,1491849153,7012.5,1
453,2017-04-11 17:51:02+07:00,1491907862,6262.5,1
454,2017-04-11 17:59:43+07:00,1491908383,6000.0,1
455,2017-04-12 10:19:22+07:00,1491967162,10350.0,1
456,2017-04-13 10:00:04+07:00,1492052404,9000.0,1
457,2017-04-13 10:36:23+07:00,1492054583,9525.0,1
458,2017-04-13 11:11:37+07:00,1492056697,10350.0,1
459,2017-04-26 12:46:46+07:00,1493185606,6487.5,1
460,2017-05-28 12:06:12+07:00,1495947972,7050.0,1
461,2017-05-28 15:16:27+07:00,1495959387,6000.0,1
462,2017-06-05 13:34:08+07:00,1496644448,5100.0,1
463,2017-06-05 17:54:50+07:00,1496660090,5175.0,1
464,2017-06-05 18:12:24+07:00,1496661144,5400.0,1
465,2017-06-05 18:33:03+07:00,1496662383,5025.0,1
466,2017-06-05 19:00:22+07:00,1496664022,5212.5,1
467,2017-09-07 13:17:19+07:00,1504765039,3900.0,1
468,2017-09-07 13:39:21+07:00,1504766361,4050.0,1
469,2017-09-07 13:58:54+07:00,1504767534,4200.0,1
470,2017-10-15 17:22:47+07:00,1508062967,4050.0,1
471,2017-10-28 12:51:10+07:00,1509169870,4050.0,1
472,2017-10-28 13:49:49+07:00,1509173389,3450.0,1
473,2017-11-23 16:07:14+07:00,1511428034,5100.0,1
474,2017-11-23 16:25:02+07:00,1511429102,5100.0,1
475,2017-11-23 16:59:15+07:00,1511431155,6150.0,1
476,2017-11-23 17:32:44+07:00,1511433164,7050.0,1
477,2017-11-23 17:51:27+07:00,1511434287,7050.0,1
478,2017-12-11 18:24:03+07:00,1512991443,7050.0,1
479,2017-12-18 12:49:38+07:00,1513576178,7050.0,1
480,2018-01-08 11:37:55+07:00,1515386275,8700.0,1
481,2018-01-08 13:16:11+07:00,1515392171,8550.0,1
482,2018-01-08 13:36:41+07:00,1515393401,7950.0,1
483,2018-01-08 14:10:15+07:00,1515395415,7500.0,1
484,2018-01-08 15:55:52+07:00,1515401752,7350.0,1
485,2018-01-08 16:33:59+07:00,1515404039,8400.0,1
486,2018-01-08 17:15:14+07:00,1515406514,8850.0,1
487,2018-01-08 17:48:50+07:00,1515408530,7800.0,1
488,2018-01-08 18:22:32+07:00,1515410552,7650.0,1
489,2018-01-08 18:56:19+07:00,1515412579,7650.0,1
490,2018-01-08 19:29:52+07:00,1515414592,7800.0,1
491,2018-01-08 20:06:01+07:00,1515416761,7650.0,1
492,2018-01-08 20:39:30+07:00,1515418770,7800.0,1
493,2018-01-08 21:13:18+07:00,1515420798,9600.0,1
494,2018-01-08 21:50:03+07:00,1515423003,9150.0,1
495,2018-01-08 22:23:54+07:00,1515425034,8550.0,1
496,2018-01-08 23:00:18+07:00,1515427218,8400.0,1
497,2018-01-08 23:35:47+07:00,1515429347,8250.0,1
498,2018-01-09 00:09:36+07:00,1515431376,7950.0,1
499,2018-01-09 00:43:10+07:00,1515433390,7650.0,1
500,2018-01-09 01:16:41+07:00,1515435401,7350.0,1
501,2018-01-09 01:50:41+07:00,1515437441,7350.0,1
502,2018-01-09 02:25:03+07:00,1515439503,7350.0,1
503,2018-01-09 02:58:33+07:00,1515441513,7500.0,1
504,2018-01-09 03:32:04+07:00,1515443524,7350.0,1
505,2018-01-09 04:06:05+07:00,1515445565,7350.0,1
506,2018-01-09 04:40:57+07:00,1515447657,7350.0,1
507,2018-01-09 05:14:35+07:00,1515449675,7350.0,1
508,2018-01-09 05:48:18+07:00,1515451698,7500.0,1
509,2018-01-09 06:55:55+07:00,1515455755,7350.0,1
510,2018-01-09 07:29:30+07:00,1515457770,7500.0,1
511,2018-01-09 08:03:06+07:00,1515459786,7500.0,1
512,2018-01-09 08:36:38+07:00,1515461798,7350.0,1
513,2018-01-09 09:10:42+07:00,1515463842,7500.0,1
514,2018-01-09 09:44:23+07:00,1515465863,7500.0,1
515,2018-01-09 10:18:03+07:00,1515467883,7650.0,1
516,2018-02-01 17:37:00+07:00,1517481420,6150.0,1
517,2018-02-01 17:54:18+07:00,1517482458,6000.0,1
518,2018-02-01 18:12:18+07:00,1517483538,6000.0,1
519,2018-02-01 18:30:16+07:00,1517484616,6000.0,1
520,2018-02-01 18:47:55+07:00,1517485675,6000.0,1
521,2018-02-01 19:04:49+07:00,1517486689,6300.0,1
522,2018-02-01 19:25:21+07:00,1517487921,6300.0,1
523,2018-02-01 19:43:23+07:00,1517489003,6300.0,1
524,2018-02-01 20:00:24+07:00,1517490024,6150.0,1
525,2018-02-01 20:34:04+07:00,1517492044,6000.0,1
526,2018-02-01 20:51:43+07:00,1517493103,6000.0,1
527,2018-02-01 21:09:58+07:00,1517494198,6300.0,1
528,2018-02-02 16:47:39+07:00,1517564859,9750.0,1
529,2018-02-02 17:04:41+07:00,1517565881,9600.0,1
530,2018-08-08 11:34:54+07:00,1533702894,10050.0,1
531,2018-08-08 11:52:03+07:00,1533703923,10200.0,1
532,2018-08-08 14:49:40+07:00,1533714580,9750.0,1
533,2018-08-08 15:41:18+07:00,1533717678,9300.0,1
534,2018-08-08 16:01:00+07:00,1533718860,9600.0,1
535,2018-08-08 16:24:56+07:00,1533720296,8100.0,1
536,2018-08-20 11:02:11+07:00,1534737731,10650.0,1
537,2018-08-20 11:19:07+07:00,1534738747,10200.0,1
538,2018-08-20 11:37:48+07:00,1534739868,9450.0,1
539,2018-08-20 12:49:11+07:00,1534744151,9450.0,1
540,2018-09-07 11:11:20+07:00,1536293480,10500.0,1
541,2018-09-07 11:28:32+07:00,1536294512,6900.0,1
542,2018-09-07 11:52:23+07:00,1536295943,6900.0,1
543,2018-09-07 12:16:42+07:00,1536297402,6750.0,1
544,2018-09-07 13:11:10+07:00,1536300670,6300.0,1
545,2018-09-07 13:32:18+07:00,1536301938,6150.0,1
546,2018-09-07 17:42:02+07:00,1536316922,5400.0,1
547,2018-09-07 17:59:53+07:00,1536317993,6000.0,1
548,2018-09-07 18:16:57+07:00,1536319017,5850.0,1
549,2018-09-07 19:36:17+07:00,1536323777,6000.0,1
550,2018-09-07 19:56:36+07:00,1536324996,9450.0,1
551,2018-09-07 20:18:48+07:00,1536326328,5850.0,1
552,2018-09-18 21:56:30+07:00,1537282590,7912.5,1
553,2018-09-18 22:13:39+07:00,1537283619,8025.0,1
554,2018-09-18 22:30:30+07:00,1537284630,7012.5,1
555,2018-09-18 22:47:58+07:00,1537285678,6825.0,1
556,2018-09-18 23:06:40+07:00,1537286800,6712.5,1
557,2018-09-18 23:23:32+07:00,1537287812,6712.5,1
558,2018-09-19 11:41:54+07:00,1537332114,10312.5,1
559,2018-09-19 11:58:42+07:00,1537333122,10612.5,1
560,2018-09-19 14:24:31+07:00,1537341871,10125.0,1
561,2018-09-20 16:57:51+07:00,1537437471,9712.5,1
562,2018-09-20 17:20:08+07:00,1537438808,8625.0,1
563,2018-09-20 17:37:12+07:00,1537439832,9000.0,1
564,2018-09-20 17:46:43+07:00,1537440403,8625.0,1
565,2018-09-21 11:12:04+07:00,1537503124,5025.0,1
566,2018-09-21 11:29:25+07:00,1537504165,5062.5,1
567,2018-09-21 11:48:28+07:00,1537505308,4725.0,1
568,2018-09-21 12:06:32+07:00,1537506392,4762.5,1
569,2018-09-21 14:23:50+07:00,1537514630,5062.5,1
570,2018-09-21 14:41:24+07:00,1537515684,10012.5,1
571,2018-09-21 14:58:12+07:00,1537516692,4800.0,1
572,2018-10-01 09:46:36+07:00,1538361996,7425.0,1
573,2018-10-01 10:03:41+07:00,1538363021,7050.0,1
574,2018-10-01 13:31:32+07:00,1538375492,6112.5,1
575,2018-10-01 13:49:13+07:00,1538376553,5962.5,1
576,2018-10-01 14:07:02+07:00,1538377622,5700.0,1
577,2018-10-01 14:24:03+07:00,1538378643,5325.0,1
578,2018-10-01 15:41:03+07:00,1538383263,5925.0,1
579,2018-10-01 16:14:46+07:00,1538385286,5700.0,1
580,2018-10-01 16:48:11+07:00,1538387291,5625.0,1
581,2018-10-01 17:15:54+07:00,1538388954,5812.5,1
582,2018-10-01 17:32:59+07:00,1538389979,5475.0,1
583,2018-10-09 17:27:48+07:00,1539080868,5812.5,1
584,2018-10-09 17:44:50+07:00,1539081890,5812.5,1
585,2018-10-09 18:01:37+07:00,1539082897,6412.5,1
586,2018-10-09 18:28:48+07:00,1539084528,6225.0,1
587,2018-10-09 18:46:02+07:00,1539085562,6225.0,1
588,2018-10-09 19:03:24+07:00,1539086604,6412.5,1
589,2018-10-09 19:20:11+07:00,1539087611,7012.5,1
590,2018-10-11 17:35:35+07:00,1539254135,8925.0,1
591,2018-10-11 17:53:57+07:00,1539255237,8587.5,1
592,2018-10-11 18:11:12+07:00,1539256272,8325.0,1
593,2018-10-11 18:28:07+07:00,1539257287,8025.0,1
594,2018-10-11 18:45:16+07:00,1539258316,8025.0,1
595,2018-10-11 19:03:36+07:00,1539259416,8625.0,1
596,2018-10-11 19:20:56+07:00,1539260456,8212.5,1
597,2018-10-11 19:39:32+07:00,1539261572,8100.0,1
598,2018-10-12 13:15:06+07:00,1539324906,9225.0,1
599,2018-10-12 13:32:11+07:00,1539325931,9000.0,1
600,2018-10-12 15:37:52+07:00,1539333472,8100.0,1
601,2018-10-12 15:55:55+07:00,1539334555,7912.5,1
602,2018-10-12 16:19:30+07:00,1539335970,7912.5,1
603,2018-10-12 16:36:52+07:00,1539337012,7912.5,1
604,2018-10-17 17:21:34+07:00,1539771694,9337.5,1
605,2018-10-17 17:38:49+07:00,1539772729,9300.0,1
606,2018-10-17 17:55:42+07:00,1539773742,9412.5,1
607,2018-10-17 18:23:07+07:00,1539775387,9937.5,1
608,2018-10-18 14:09:40+07:00,1539846580,5025.0,1
609,2018-10-18 14:38:48+07:00,1539848328,4912.5,1
610,2018-10-18 15:00:48+07:00,1539849648,5737.5,1
611,2018-10-19 23:00:35+07:00,1539964835,4837.5,1
612,2018-10-20 01:10:32+07:00,1539972632,5212.5,1
613,2018-12-05 18:46:44+07:00,1544010404,7950.0,1
614,2018-12-10 11:05:18+07:00,1544414718,7050.0,1
615,2018-12-10 11:22:24+07:00,1544415744,6825.0,1
616,2018-12-10 13:09:30+07:00,1544422170,6300.0,1
617,2018-12-10 13:26:56+07:00,1544423216,6412.5,1
618,2018-12-10 13:44:24+07:00,1544424264,6300.0,1
619,2018-12-10 14:01:37+07:00,1544425297,6600.0,1
620,2018-12-10 14:18:39+07:00,1544426319,6450.0,1
621,2018-12-10 14:35:32+07:00,1544427332,6412.5,1
622,2018-12-10 15:49:09+07:00,1544431749,6187.5,1
623,2018-12-10 16:23:20+07:00,1544433800,5887.5,1
624,2018-12-10 16:41:37+07:00,1544434897,5625.0,1
625,2018-12-10 16:58:57+07:00,1544435937,5925.0,1
626,2018-12-10 17:28:39+07:00,1544437719,5662.5,1
627,2018-12-10 18:07:26+07:00,1544440046,9750.0,1
628,2018-12-10 18:24:45+07:00,1544441085,9900.0,1
629,2018-12-10 20:34:35+07:00,1544448875,10612.5,1
630,2018-12-10 20:51:34+07:00,1544449894,9637.5,1
631,2018-12-11 08:32:14+07:00,1544491934,6000.0,1
632,2018-12-11 08:54:01+07:00,1544493241,7725.0,1
633,2018-12-11 09:10:56+07:00,1544494256,7912.5,1
634,2018-12-11 09:27:57+07:00,1544495277,7425.0,1
635,2019-01-08 17:09:23+07:00,1546942163,7050.0,1
636,2019-01-08 17:26:37+07:00,1546943197,6900.0,1
637,2019-01-08 17:44:05+07:00,1546944245,5250.0,1
638,2019-01-08 18:17:50+07:00,1546946270,9750.0,1
639,2019-01-15 11:10:04+07:00,1547525404,6000.0,1
640,2019-01-15 11:44:13+07:00,1547527453,5850.0,1
641,2019-01-15 12:02:24+07:00,1547528544,5250.0,1
642,2019-01-15 12:19:12+07:00,1547529552,4800.0,1
643,2019-01-15 12:35:59+07:00,1547530559,4500.0,1
644,2019-01-15 12:52:48+07:00,1547531568,4350.0,1
645,2019-02-15 13:50:24+07:00,1550213424,9150.0,1
646,2019-02-15 14:07:21+07:00,1550214441,9300.0,1
647,2019-02-15 14:26:25+07:00,1550215585,9300.0,1
648,2019-02-15 16:04:51+07:00,1550221491,9150.0,1
649,2019-02-15 16:27:53+07:00,1550222873,9450.0,1
650,2019-02-15 16:47:46+07:00,1550224066,9300.0,1
651,2019-02-15 20:10:33+07:00,1550236233,7350.0,1
652,2019-04-08 20:10:46+07:00,1554729046,9300.0,1
653,2019-04-08 20:32:36+07:00,1554730356,9450.0,1
654,2019-04-08 20:50:10+07:00,1554731410,9450.0,1
655,2019-04-09 13:08:01+07:00,1554790081,9750.0,1
656,2019-04-16 18:45:44+07:00,1555415144,4350.0,1
657,2019-08-29 10:36:31+07:00,1567049791,9600.0,1
658,2019-09-13 19:50:00+07:00,1568379000,9150.0,1
659,2019-09-13 20:26:15+07:00,1568381175,9300.0,1
660,2019-09-13 20:45:04+07:00,1568382304,9300.0,1
661,2019-09-13 21:29:10+07:00,1568384950,9000.0,1
662,2019-09-13 21:49:06+07:00,1568386146,8400.0,1
663,2019-09-13 22:05:59+07:00,1568387159,8550.0,1
664,2019-09-13 22:31:39+07:00,1568388699,8250.0,1
665,2019-09-13 22:50:13+07:00,1568389813,8100.0,1
666,2019-09-13 23:10:08+07:00,1568391008,9000.0,1
667,2019-09-13 23:46:04+07:00,1568393164,8550.0,1
668,2019-10-07 13:00:35+07:00,1570428035,11250.0,1
669,2019-10-07 13:18:13+07:00,1570429093,11100.0,1
670,2019-12-02 09:56:22+07:00,1575255382,9900.0,1
671,2019-12-02 10:31:00+07:00,1575257460,9450.0,1
672,2019-12-02 11:25:23+07:00,1575260723,9600.0,1
673,2019-12-02 11:42:16+07:00,1575261736,9750.0,1
674,2019-12-02 16:56:11+07:00,1575280571,8250.0,1
675,2019-12-23 10:21:40+07:00,1577071300,5700.0,1
676,2020-02-15 18:19:08+07:00,1581765548,6000.0,1
677,2020-02-15 18:36:48+07:00,1581766608,6150.0,1
678,2020-02-15 18:54:06+07:00,1581767646,6900.0,1
679,2020-03-17 10:55:22+07:00,1584417322,8400.0,1
680,2020-03-17 11:29:18+07:00,1584419358,7350.0,1
681,2020-03-17 12:46:04+07:00,1584423964,6750.0,1
682,2020-03-17 15:40:32+07:00,1584434432,4500.0,1
683,2020-03-17 16:02:23+07:00,1584435743,4350.0,1
684,2020-03-17 16:19:37+07:00,1584436777,4350.0,1
685,2020-04-13 15:05:26+07:00,1586765126,6900.0,1
686,2020-04-13 15:22:25+07:00,1586766145,7050.0,1
687,2020-04-13 15:39:20+07:00,1586767160,7350.0,1
688,2020-04-18 12:56:46+07:00,1587189406,4800.0,1
689,2020-04-18 13:13:36+07:00,1587190416,4800.0,1
690,2020-04-21 13:06:14+07:00,1587449174,5100.0,1
691,2020-04-21 13:23:11+07:00,1587450191,5100.0,1
692,2020-04-21 13:40:50+07:00,1587451250,5100.0,1
693,2020-04-21 13:57:54+07:00,1587452274,5400.0,1
694,2020-04-21 14:50:45+07:00,1587455445,5100.0,1
695,2020-04-30 14:28:10+07:00,1588231690,6300.0,1
696,2020-04-30 15:08:07+07:00,1588234087,6300.0,1
697,2020-09-14 11:59:22+07:00,1600059562,8250.0,1
698,2020-09-17 09:24:46+07:00,1600309486,7350.0,1
699,2020-09-17 09:47:35+07:00,1600310855,8100.0,1
700,2020-09-28 09:00:55+07:00,1601258455,10500.0,1
701,2020-09-28 09:17:56+07:00,1601259476,10350.0,1
702,2020-09-28 09:36:56+07:00,1601260616,10350.0,1
703,2021-06-01 13:57:23+07:00,1622530643,6150.0,1
704,2021-06-01 14:14:10+07:00,1622531650,6150.0,1
705,2021-06-01 14:34:37+07:00,1622532877,6150.0,1
706,2021-06-01 14:52:17+07:00,1622533937,6450.0,1
707,2023-01-31 18:57:09+07:00,1675166229,8250.0,1
708,2023-02-03 13:32:43+07:00,1675405963,5700.0,1
709,2023-02-03 15:15:34+07:00,1675412134,5700.0,1
710,2023-02-03 15:38:12+07:00,1675413492,5850.0,1
711,2023-02-03 15:55:59+07:00,1675414559,5850.0,1
712,2023-02-03 16:13:00+07:00,1675415580,5850.0,1
713,2023-02-03 16:48:11+07:00,1675417691,5850.0,1
714,2023-02-03 17:05:13+07:00,1675418713,6000.0,1
715,2023-02-03 17:23:43+07:00,1675419823,5700.0,1
716,2023-02-03 17:41:09+07:00,1675420869,5700.0,1
717,2023-02-03 17:59:50+07:00,1675421990,5700.0,1
718,2023-02-03 19:35:06+07:00,1675427706,5700.0,1
719,2023-02-03 20:10:17+07:00,1675429817,5550.0,1
720,2023-02-03 20:27:29+07:00,1675430849,5550.0,1
721,2023-02-09 23:24:39+07:00,1675959879,9450.0,1
722,2023-02-10 00:16:41+07:00,1675963001,7050.0,1
723,2023-03-16 22:08:28+07:00,1678979308,4800.0,1
724,2023-03-16 22:25:29+07:00,1678980329,8100.0,1
725,2023-03-16 23:00:18+07:00,1678982418,4650.0,1
726,2023-07-19 21:40:38+07:00,1689777638,4050.0,1
727,2023-07-19 21:58:17+07:00,1689778697,4050.0,1
728,2023-07-19 22:15:17+07:00,1689779717,4050.0,1
729,2023-07-19 22:32:44+07:00,1689780764,4050.0,1
730,2023-07-19 22:49:51+07:00,1689781791,4050.0,1
731,2023-07-19 23:06:51+07:00,1689782811,4050.0,1
732,2023-09-22 10:11:35+07:00,1695352295,6300.0,1
733,2023-09-22 10:28:32+07:00,1695353312,6150.0,1
734,2023-09-22 10:45:22+07:00,1695354322,6300.0,1
735,2023-09-22 11:21:27+07:00,1695356487,6000.0,1
736,2023-09-22 14:17:06+07:00,1695367026,6600.0,1
737,2023-09-22 14:52:18+07:00,1695369138,6150.0,1
738,2023-09-22 15:10:24+07:00,1695370224,9300.0,1
739,2023-09-22 15:47:35+07:00,1695372455,6150.0,1
740,2023-09-22 16:23:10+07:00,1695374590,6150.0,1
741,2023-09-22 16:40:08+07:00,1695375608,5850.0,1
742,2023-10-20 21:36:44+07:00,1697812604,10800.0,1
743,2023-10-20 21:53:55+07:00,1697813635,10650.0,1
744,2023-10-20 22:11:33+07:00,1697814693,8550.0,1
745,2023-10-20 22:32:35+07:00,1697815955,10650.0,1
746,2023-11-10 16:46:36+07:00,1699609596,8700.0,1
747,2023-11-10 17:06:07+07:00,1699610767,8700.0,1
748,2023-11-10 17:23:54+07:00,1699611834,8400.0,1
749,2023-11-10 17:41:29+07:00,1699612889,8250.0,1
750,2023-11-30 11:45:46+07:00,1701319546,5400.0,1
751,2023-11-30 12:10:15+07:00,1701321015,5250.0,1
752,2023-11-30 12:27:17+07:00,1701322037,4950.0,1
753,2023-11-30 12:44:05+07:00,1701323045,4950.0,1
754,2023-11-30 13:00:57+07:00,1701324057,5100.0,1
755,2024-02-07 22:10:31+07:00,1707318631,4650.0,1
756,2024-02-07 22:27:33+07:00,1707319653,4500.0,1
757,2024-02-07 22:44:20+07:00,1707320660,4500.0,1
758,2024-02-07 23:01:35+07:00,1707321695,4500.0,1
759,2024-02-07 23:19:11+07:00,1707322751,5550.0,1
760,2024-02-07 23:37:19+07:00,1707323839,5400.0,1
761,2024-02-07 23:54:17+07:00,1707324857,5400.0,1
762,2024-02-08 00:11:04+07:00,1707325864,4650.0,1
763,2024-02-08 00:28:02+07:00,1707326882,4500.0,1
764,2024-02-08 01:01:37+07:00,1707328897,8250.0,1
765,2024-04-08 11:03:47+07:00,1712549027,7050.0,1
766,2024-04-08 11:20:49+07:00,1712550049,6750.0,1
767,2024-04-08 11:37:36+07:00,1712551056,6900.0,1
768,2024-04-08 11:54:36+07:00,1712552076,6600.0,1
769,2024-04-08 12:11:25+07:00,1712553085,6600.0,1
770,2024-04-26 23:01:51+07:00,1714147311,10500.0,1
771,2024-06-11 12:57:11+07:00,1718085431,4800.0,1
772,2024-06-11 13:14:08+07:00,1718086448,4800.0,1
773,2024-06-11 13:31:55+07:00,1718087515,4800.0,1
774,2024-06-11 14:07:39+07:00,1718089659,4800.0,1
775,2024-06-11 15:03:59+07:00,1718093039,4800.0,1
776,2024-06-11 17:08:44+07:00,1718100524,4650.0,1
777,2024-06-11 22:14:04+07:00,1718118844,4800.0,1
778,2024-06-11 23:03:53+07:00,1718121833,4800.0,1
779,2024-06-11 23:45:20+07:00,1718124320,4800.0,1
780,2024-06-12 00:20:37+07:00,1718126437,4800.0,1
781,2024-06-12 01:19:39+07:00,1718129979,9450.0,1
782,2024-06-12 01:42:28+07:00,1718131348,9750.0,1
783,2024-06-12 02:06:34+07:00,1718132794,10800.0,1
784,2024-06-12 02:23:25+07:00,1718133805,10650.0,1
785,2024-09-19 23:47:37+07:00,1726764457,10950.0,1
786,2024-09-20 00:04:29+07:00,1726765469,10950.0,1
787,2024-09-20 00:24:01+07:00,1726766641,10950.0,1
788,2024-09-20 00:40:53+07:00,1726767653,10950.0,1
789,2024-09-20 00:57:46+07:00,1726768666,10950.0,1
790,2024-09-20 01:15:08+07:00,1726769708,10950.0,1
791,2024-09-20 21:30:24+07:00,1726842624,6300.0,1
792,2024-09-20 21:47:25+07:00,1726843645,5700.0,1
793,2024-09-20 22:05:55+07:00,1726844755,5700.0,1
794,2024-09-20 22:22:52+07:00,1726845772,5700.0,1
795,2024-09-20 22:44:37+07:00,1726847077,4950.0,1
796,2024-09-20 23:01:28+07:00,1726848088,5250.0,1
797,2024-09-30 11:03:12+07:00,1727668992,5850.0,1
798,2024-10-01 11:58:31+07:00,1727758711,11250.0,1
799,2024-10-01 12:15:27+07:00,1727759727,11400.0,1
800,2024-10-01 14:00:24+07:00,1727766024,7800.0,1
801,2024-10-01 14:21:10+07:00,1727767270,7800.0,1
802,2024-10-01 14:41:00+07:00,1727768460,7950.0,1
803,2024-10-01 16:12:12+07:00,1727773932,7950.0,1
804,2024-10-01 16:29:35+07:00,1727774975,7950.0,1
805,2024-10-04 09:38:07+07:00,1728009487,9900.0,1
806,2024-11-06 09:34:38+07:00,1730860478,5250.0,1
807,2024-11-06 09:51:26+07:00,1730861486,5100.0,1
808,2024-11-06 10:24:46+07:00,1730863486,8550.0,1
809,2024-11-06 10:43:21+07:00,1730864601,6000.0,1
810,2024-11-06 11:02:55+07:00,1730865775,8100.0,1
811,2024-11-06 11:21:56+07:00,1730866916,8250.0,1
812,2024-11-06 11:58:22+07:00,1730869102,7950.0,1
813,2024-11-06 12:35:54+07:00,1730871354,5250.0,1
814,2024-11-06 12:53:17+07:00,1730872397,5250.0,1
815,2024-11-06 13:10:11+07:00,1730873411,5250.0,1
816,2024-11-06 13:50:39+07:00,1730875839,4650.0,1
817,2024-11-06 14:07:36+07:00,1730876856,4500.0,1
818,2024-11-06 14:42:39+07:00,1730878959,4050.0,1
819,2024-11-06 15:00:45+07:00,1730880045,4050.0,1
820,2011-04-06 15:39:29+07:00,1302079169,0.0,1
821,2011-04-15 18:50:30+07:00,1302868230,0.0,1
822,2011-04-15 19:19:36+07:00,1302869976,0.0,1
823,2011-04-15 19:41:25+07:00,1302871285,0.0,1
824,2011-05-19 16:39:21+07:00,1305797961,0.0,1
825,2011-05-19 16:57:44+07:00,1305799064,0.0,1
826,2011-05-19 18:00:33+07:00,1305802833,0.0,1
827,2011-05-19 18:16:04+07:00,1305803764,0.0,1
828,2011-05-19 19:18:39+07:00,1305807519,0.0,1
829,2011-05-19 19:34:35+07:00,1305808475,0.0,1
830,2011-05-19 20:02:35+07:00,1305810155,0.0,1
831,2011-05-30 17:22:48+07:00,1306750968,0.0,1
832,2011-05-30 18:41:29+07:00,1306755689,0.0,1
833,2011-05-30 20:41:03+07:00,1306762863,0.0,1
834,2011-05-30 21:09:21+07:00,1306764561,0.0,1
835,2011-06-03 18:12:06+07:00,1307099526,0.0,1
836,2011-06-03 19:04:46+07:00,1307102686,0.0,1
837,2011-06-03 19:19:57+07:00,1307103597,0.0,1
838,2011-06-09 17:30:10+07:00,1307615410,0.0,1
839,2011-06-09 18:28:02+07:00,1307618882,0.0,1
840,2011-06-09 18:43:19+07:00,1307619799,0.0,1
841,2011-06-09 21:49:10+07:00,1307630950,0.0,1
842,2011-06-10 18:01:41+07:00,1307703701,0.0,1
843,2011-06-10 18:31:04+07:00,1307705464,0.0,1
844,2011-06-10 18:38:13+07:00,1307705893,0.0,1
845,2011-06-10 19:04:54+07:00,1307707494,0.0,1
846,2011-06-10 19:12:14+07:00,1307707934,0.0,1
847,2011-06-10 19:19:10+07:00,1307708350,0.0,1
848,2011-06-10 19:26:06+07:00,1307708766,0.0,1
849,2011-06-18 12:36:19+07:00,1308375379,0.0,1
850,2011-06-18 12:51:15+07:00,1308376275,0.0,1
851,2011-06-18 13:06:17+07:00,1308377177,0.0,1
852,2011-06-18 13:23:39+07:00,1308378219,0.0,1
853,2011-07-15 17:19:25+07:00,1310725165,0.0,1
854,2011-10-24 16:00:08+07:00,1319446808,0.0,1
855,2011-11-28 12:07:56+07:00,1322456876,0.0,1
856,2012-02-11 14:48:19+07:00,1328946499,0.0,1
857,2012-02-22 13:18:17+07:00,1329891497,0.0,1
858,2012-02-22 13:33:49+07:00,1329892429,0.0,1
859,2012-02-27 12:43:00+07:00,1330321380,0.0,1
860,2012-03-01 17:14:10+07:00,1330596850,0.0,1
861,2012-03-07 16:42:52+07:00,1331113372,0.0,1
862,2012-03-07 17:01:26+07:00,1331114486,0.0,1
863,2012-03-07 17:24:31+07:00,1331115871,0.0,1
864,2012-03-23 17:36:33+07:00,1332498993,0.0,1
865,2012-03-30 11:34:35+07:00,1333082075,0.0,1
866,2012-03-30 11:52:30+07:00,1333083150,0.0,1
867,2012-03-30 12:08:26+07:00,1333084106,0.0,1
868,2012-04-03 12:23:23+07:00,1333430603,0.0,1
869,2012-04-10 15:31:38+07:00,1334046698,0.0,1
870,2012-04-19 17:13:36+07:00,1334830416,0.0,1
871,2012-04-26 15:16:23+07:00,1335428183,0.0,1
872,2012-04-26 15:35:16+07:00,1335429316,0.0,1
873,2012-05-14 13:29:37+07:00,1336976977,0.0,1
874,2012-05-14 18:06:13+07:00,1336993573,0.0,1
875,2012-06-01 11:34:41+07:00,1338525281,0.0,1
876,2012-06-01 11:50:00+07:00,1338526200,0.0,1
877,2012-06-01 12:05:17+07:00,1338527117,0.0,1
878,2012-06-01 13:24:55+07:00,1338531895,0.0,1
879,2012-06-01 13:46:03+07:00,1338533163,0.0,1
880,2012-06-01 14:06:23+07:00,1338534383,0.0,1
881,2012-06-01 14:22:20+07:00,1338535340,0.0,1
882,2012-06-01 15:33:03+07:00,1338539583,0.0,1
883,2012-06-01 15:50:37+07:00,1338540637,0.0,1
884,2012-06-01 16:06:53+07:00,1338541613,0.0,1
885,2012-06-01 16:22:00+07:00,1338542520,0.0,1
886,2012-06-04 18:51:39+07:00,1338810699,0.0,1
887,2012-06-04 19:07:00+07:00,1338811620,0.0,1
888,2012-06-06 06:17:14+07:00,1338938234,0.0,1
889,2012-06-15 13:15:08+07:00,1339740908,0.0,1
890,2012-08-10 12:39:29+07:00,1344577169,0.0,1
891,2012-08-10 13:07:38+07:00,1344578858,0.0,1
892,2012-08-10 13:28:56+07:00,1344580136,0.0,1
893,2012-08-10 13:55:05+07:00,1344581705,0.0,1
894,2012-08-24 11:26:11+07:00,1345782371,0.0,1
895,2012-08-24 12:03:52+07:00,1345784632,0.0,1
896,2012-09-10 13:05:24+07:00,1347257124,0.0,1
897,2012-09-10 13:25:13+07:00,1347258313,0.0,1
898,2012-09-10 13:42:46+07:00,1347259366,0.0,1
899,2012-09-11 15:56:49+07:00,1347353809,0.0,1
